434,7.41119e-06
435,8.15706e-06
436,1.05165e-06
437,4.2196e-06
438,5.93624e-06
439,6.91933e-06
440,7.52903e-06
441,5.97879e-06
442,7.69152e-06
443,5.89955e-06
444,2.59604e-06
445,6.64325e-06
446,7.05823e-06
447,7.86565e-06
448,2.82365e-06
449,4.63796e-06
450,3.63352e-07
451,5.71447e-06
452,6.19854e-06
453,8.1712e-06
454,8.541e-06
455,6.36506e-06
456,4.96681e-06
457,7.42081e-06
458,6.18271e-06
459,3.26146e-06
460,7.90667e-06
461,7.94647e-06
462,8.05412e-07
463,3.55589e-06
464,5.99263e-06
465,3.31615e-06
466,7.04697e-06
467,6.63233e-06
468,6.22026e-06
469,7.19471e-06
470,7.03321e-06
471,6.74873e-06
472,6.98394e-06
473,6.62929e-06
474,3.07611e-06
475,7.38491e-06
476,7.79379e-06
477,8.0424e-06
478,5.83279e-06
479,5.90471e-06
480,7.06762e-06
481,4.26327e-06
482,6.34902e-06
483,6.94166e-06
484,7.93646e-10
485,2.58769e-06
486,7.48642e-06
487,7.34272e-06
488,7.65758e-06
489,7.72685e-06
490,7.27583e-06
491,8.72954e-07
492,3.90715e-06
493,6.87787e-06
494,3.51557e-06
495,2.45748e-06
496,7.41953e-06
497,7.41055e-06
498,6.59113e-06
499,2.52853e-06
500,2.69684e-06
501,7.36252e-06
502,7.30255e-06
503,2.44715e-06
504,5.80267e-06
505,2.40129e-06
506,7.28664e-06
507,7.22381e-06
508,4.63491e-06
509,2.95258e-06
510,5.01418e-06
511,9.39786e-07
512,3.23683e-06
513,6.42703e-06
514,5.9598e-06
515,2.52142e-06
516,6.94415e-06
517,6.05798e-06
518,6.40734e-06
519,6.42464e-06
520,5.22797e-06
521,1.25145e-06
522,5.55619e-06
523,5.79246e-06
524,5.01101e-06
525,3.77234e-06
526,6.12777e-06
527,5.07928e-06
528,3.05301e-06
529,5.91788e-06
530,6.81007e-06
531,5.7715e-06
532,6.40555e-06
533,6.10853e-06
534,4.77391e-06
535,4.17422e-06
536,7.14865e-06
537,6.11786e-06
538,5.10586e-06
539,3.35963e-06
540,5.61466e-06
541,4.84988e-06
542,5.27061e-06
543,5.86413e-06
544,5.07238e-06
545,2.26385e-06
546,5.66782e-06
547,4.79968e-06
548,8.06258e-07
549,5.52846e-06
550,4.69751e-06
551,8.95329e-07
552,5.55286e-06
553,4.49198e-06
554,1.09929e-06
555,5.63981e-06
556,4.41293e-06
557,1.95901e-06
558,6.60323e-06
559,6.40137e-06
560,4.64825e-08
561,1.80613e-06
562,5.28414e-06
563,4.61094e-07
564,5.36118e-06
565,6.03365e-06
566,6.37101e-06
567,6.90323e-06
568,6.12543e-06
569,9.30673e-07
570,1.47597e-06
571,6.45514e-06
572,6.58569e-06
573,6.83038e-06
574,6.27031e-06
575,3.37044e-07
576,3.98534e-07
577,6.20499e-06
578,5.06071e-06
579,4.45391e-07
580,6.49771e-06
581,6.73099e-06
582,5.93796e-06
583,1.6056e-09
584,2.08939e-06
585,5.25116e-06
586,6.4779e-06
587,5.01259e-06
588,4.04655e-07
589,6.40137e-06
590,6.56394e-06
591,6.79778e-06
592,5.97591e-06
593,3.98385e-07
594,3.28619e-06
595,4.92646e-06
596,3.79801e-06
597,5.26358e-06
598,1.67573e-08
599,6.2709e-06
600,6.45933e-06
601,6.47131e-06
602,5.83165e-06
603,9.97755e-07
604,5.98439e-06
605,4.57273e-06
606,5.09469e-06
607,5.90881e-07
608,2.86925e-06
609,4.34588e-06
610,4.72052e-06
611,4.89669e-06
612,5.4234e-08
613,6.0661e-06
614,6.2332e-06
615,6.41449e-06
616,5.6796e-06
617,3.83069e-07
618,1.95538e-06
619,4.72564e-06
620,2.821e-09
621,6.10912e-06
622,6.12835e-06
623,6.05856e-06
624,5.80664e-06
625,6.4761e-06
626,3.80766e-06
627,3.29921e-08
628,5.91845e-06
629,4.6263e-06
630,1.85785e-07
631,5.98801e-06
632,5.6141e-06
633,6.27503e-06
634,4.58685e-06
635,4.49647e-07
636,6.04349e-06
637,6.0574e-06
638,5.52181e-06
639,5.34007e-06
640,3.27765e-06
641,5.2652e-06
642,5.18711e-06
643,4.45659e-06
644,4.27495e-06
645,2.28035e-08
646,5.76131e-06
647,5.24144e-06
648,4.70518e-06
649,3.68544e-06
650,3.80582e-06
651,5.41822e-06
652,2.51394e-06
653,3.16308e-06
654,4.61465e-06
655,4.41343e-06
656,4.05807e-06
657,3.6634e-07
658,3.14634e-06
659,4.26959e-06
660,5.95781e-07
661,5.00732e-06
662,5.24522e-06
663,5.57843e-06
664,4.15499e-06
665,1.84081e-06
666,3.56967e-06
667,5.3281e-06
668,3.75452e-06
669,4.22424e-07
670,5.58177e-06
671,5.21397e-06
672,4.18492e-09
673,8.11768e-07
674,4.29153e-06
675,9.14707e-09
676,5.46438e-06
677,4.72769e-06
678,4.80743e-06
679,5.02737e-06
680,5.5673e-06
681,4.8064e-06
682,6.6933e-08
683,5.44347e-06
684,5.41712e-06
685,5.28902e-06
686,5.91903e-06
687,2.89697e-06
688,1.68628e-06
689,3.28149e-06
690,4.06329e-06
691,4.30032e-06
692,4.62477e-06
693,2.85144e-06
694,1.5797e-07
695,4.48848e-06
696,3.63765e-06
697,1.37342e-06
698,3.88761e-06
699,5.16416e-07
700,5.39575e-06
701,5.51074e-06
702,5.6141e-06
703,4.81105e-06
704,3.41461e-10
705,3.70384e-07
706,4.02113e-06
707,4.09995e-06
708,8.1466e-08
709,5.14106e-06
710,5.24414e-06
711,4.92123e-06
712,5.02526e-06
713,3.76091e-06
714,1.18803e-07
715,4.91809e-06
716,4.71233e-06
717,4.98888e-06
718,3.84776e-06
719,1.13541e-06
720,3.92907e-06
721,4.84677e-06
722,4.15067e-06
723,6.81983e-07
724,5.04218e-06
725,4.96418e-06
726,4.69088e-06
727,3.06281e-07
728,3.28533e-06
729,3.49968e-06
730,1.33613e-06
731,3.99849e-06
732,5.71098e-10
733,4.97731e-06
734,5.15068e-06
735,5.30963e-06
736,4.91809e-06
737,5.35588e-06
738,5.15389e-06
739,4.50447e-06
740,5.48738e-07
741,4.93326e-06
742,5.16192e-06
743,4.41689e-06
744,2.10543e-06
745,1.6035e-06
746,2.60592e-06
747,3.25593e-06
748,4.58181e-06
749,2.09723e-06
750,3.61522e-06
751,1.75084e-06
752,3.97403e-06
753,4.68323e-06
754,3.40643e-06
755,7.07608e-13
756,4.75437e-06
757,4.9364e-06
758,5.06972e-06
759,4.39266e-06
760,2.55153e-07
761,3.51601e-06
762,2.86697e-06
763,3.70265e-06
764,1.53007e-06
765,3.54567e-06
766,4.30765e-06
767,4.48499e-06
768,3.79571e-06
769,2.52479e-06
770,4.13724e-06
771,3.6581e-07
772,2.93024e-06
773,3.92206e-06
774,3.77371e-06
775,6.7544e-08
776,4.55763e-06
777,4.46705e-06
778,4.74102e-06
779,4.81311e-06
780,4.31254e-06
781,1.32417e-06
782,4.03911e-06
783,9.3796e-07
784,4.07518e-06
785,4.42928e-06
786,4.33213e-06
787,4.12001e-06
788,4.26876e-07
789,4.54557e-06
790,4.43325e-06
791,4.6476e-06
792,4.89878e-06
793,4.96103e-06
794,4.1622e-06
795,4.32745e-08
796,7.36944e-07
797,3.53636e-06
798,5.2748e-07
799,4.49947e-06
800,4.29739e-06
801,4.19833e-06
802,4.53779e-06
803,2.96433e-06
804,2.52634e-07
805,4.64151e-06
806,4.72564e-06
807,4.1894e-06
808,4.81596e-06
809,4.64811e-06
810,3.64867e-06
811,2.51562e-06
812,3.76182e-06
813,3.19037e-06
814,9.29423e-07
815,4.353e-06
816,3.92183e-06
817,3.87902e-06
818,2.45079e-07
819,3.3385e-06
820,2.54786e-06
821,3.65227e-06
822,2.3729e-06
823,3.85238e-06
824,3.01362e-06
825,3.50718e-06
826,1.73189e-07
827,4.23825e-06
828,3.9637e-06
829,4.47651e-06
830,4.61288e-06
831,4.57853e-06
832,4.56593e-06
833,4.64456e-06
834,4.71413e-06
835,3.69699e-06
836,9.43788e-07
837,3.72399e-06
838,3.74516e-06
839,2.57671e-06
840,3.15115e-06
841,3.54723e-06
842,3.38754e-06
843,1.87937e-06
844,3.64642e-06
845,4.43193e-07
846,5.91877e-07
847,2.96908e-06
848,4.02562e-06
849,3.35726e-06
850,8.34426e-07
851,3.94169e-06
852,3.84846e-06
853,1.84273e-06
854,3.68974e-06
855,2.23259e-06
856,3.63855e-06
857,1.41263e-06
858,3.47922e-06
859,4.13968e-07
860,4.01736e-06
861,3.78425e-06
862,1.08146e-06
863,4.04598e-06
864,3.87299e-06
865,4.19664e-06
866,4.08184e-06
867,4.30741e-06
868,4.1894e-06
869,4.10687e-06
870,4.0709e-06
871,4.35767e-06
872,3.50255e-06
873,2.4795e-06
874,3.25445e-06
875,8.73368e-08
876,4.14731e-06
877,3.62598e-06
878,9.309e-07
879,3.30008e-06
880,1.46448e-06
881,3.51667e-06
882,7.14465e-07
883,3.4184e-06
884,4.13362e-07
885,3.42363e-06
886,4.54637e-07
887,3.45816e-06
888,5.89614e-07
889,3.48537e-06
890,7.42111e-07
891,3.51933e-06
892,9.63806e-07
893,3.56544e-06
894,1.34076e-06
895,3.52264e-06
896,1.17976e-06
897,3.57769e-06
898,1.58194e-06
899,3.52928e-06
900,1.35375e-06
901,3.59152e-06
902,1.73792e-06
903,3.54834e-06
904,1.59649e-06
905,3.58326e-06
906,1.83953e-06
907,3.5388e-06
908,1.81152e-06
909,3.56722e-06
910,1.96115e-06
911,3.49418e-06
912,2.01932e-06
913,3.53614e-06
914,2.12255e-06
915,3.48757e-06
916,2.25747e-06
917,3.51601e-06
918,2.35678e-06
919,3.43519e-06
920,2.41574e-06
921,3.45859e-06
922,2.55049e-06
923,3.39709e-06
924,2.45822e-06
925,3.40491e-06
926,2.56764e-06
927,3.38147e-06
928,2.57955e-06
929,3.39622e-06
930,2.69065e-06
931,3.4221e-06
932,2.78086e-06
933,3.37779e-06
934,2.68872e-06
935,3.42036e-06
936,2.77615e-06
937,3.38819e-06
938,2.74542e-06
939,3.39383e-06
940,2.75675e-06
941,3.38841e-06
942,2.76595e-06
943,3.37065e-06
944,2.7591e-06
945,3.36676e-06
946,2.75871e-06
947,3.351e-06
948,2.77909e-06
949,3.33398e-06
950,2.74483e-06
951,3.33441e-06
952,2.76164e-06
953,3.32002e-06
954,2.7634e-06
955,3.31144e-06
956,2.77517e-06
957,3.30051e-06
958,2.77713e-06
959,3.29068e-06
960,2.77007e-06
961,3.28192e-06
962,2.77438e-06
963,3.2687e-06
964,2.77595e-06
965,3.2553e-06
966,2.75714e-06
967,3.25763e-06
968,2.77752e-06
969,3.23704e-06
970,2.74835e-06
971,3.23874e-06
972,2.75636e-06
973,3.2218e-06
974,2.76654e-06
975,3.20406e-06
976,2.74347e-06
977,3.2106e-06
978,2.74405e-06
979,3.19606e-06
980,2.74639e-06
981,3.18427e-06
982,2.75323e-06
983,3.17314e-06
984,2.73333e-06
985,3.17356e-06
986,2.72632e-06
987,3.15868e-06
988,2.72807e-06
989,3.14989e-06
990,2.71525e-06
991,3.13652e-06
992,2.70749e-06
993,3.13423e-06
994,2.70884e-06
995,3.12235e-06
996,2.70071e-06
997,3.11632e-06
998,2.70652e-06
999,3.10468e-06
1000,2.67926e-06
1001,3.09494e-06
1002,2.67714e-06
1003,3.0881e-06
1004,2.66655e-06
1005,3.07445e-06
1006,2.65387e-06
1007,3.06991e-06
1008,2.65924e-06
1009,3.06104e-06
1010,2.64122e-06
1011,3.0526e-06
1012,2.64524e-06
1013,3.04972e-06
1014,2.63854e-06
1015,3.04046e-06
1016,2.61353e-06
1017,3.02651e-06
1018,2.60611e-06
1019,3.02713e-06
1020,2.60116e-06
1021,3.01137e-06
1022,2.58561e-06
1023,2.98322e-06
1024,2.5379e-06
1025,2.97753e-06
1026,2.52778e-06
1027,2.95379e-06
1028,2.49902e-06
1029,2.95177e-06
1030,2.5145e-06
1031,2.96413e-06
1032,2.54222e-06
1033,2.96068e-06
1034,2.53022e-06
1035,2.95602e-06
1036,2.53209e-06
1037,2.95237e-06
1038,2.50405e-06
1039,2.93358e-06
1040,2.47172e-06
1041,2.9362e-06
1042,2.50498e-06
1043,2.92894e-06
1044,2.45047e-06
1045,2.88495e-06
1046,2.36094e-06
1047,2.76301e-06
1048,1.92094e-06
1049,2.18618e-06
1050,3.88088e-06
1051,1.68751e-06
1052,1.20679e-06
1053,2.41684e-06
1054,1.6398e-06
1055,2.19228e-06
1056,1.24816e-06
1057,2.29944e-06
1058,1.72691e-06
1059,2.10184e-06
1060,2.57407e-06
1061,2.96027e-06
1062,1.91654e-06
1063,1.05069e-06
1064,2.41006e-06
1065,1.96214e-06
1066,2.12977e-06
1067,2.23646e-06
1068,5.02292e-07
1069,1.99845e-06
1070,1.64131e-06
1071,2.08462e-06
1072,1.26334e-06
1073,2.19019e-06
1074,1.51002e-06
1075,2.03391e-06
1076,1.78058e-06
1077,1.88729e-06
1078,1.32133e-06
1079,2.14492e-06
1080,1.49731e-06
1081,1.9752e-06
1082,2.71001e-06
1083,1.3439e-06
1084,1.98034e-06
1085,2.46635e-06
1086,2.22397e-06
1087,7.79302e-07
1088,2.13149e-06
1089,1.64675e-06
1090,2.00879e-06
1091,2.27432e-06
1092,1.25548e-08
1093,1.95143e-06
1094,1.05915e-06
1095,2.14889e-06
1096,1.16713e-06
1097,2.04333e-06
1098,9.42415e-07
1099,2.11467e-06
1100,1.16688e-06
1101,1.92961e-06
1102,1.202e-06
1103,2.00662e-06
1104,1.05334e-06
1105,1.91197e-06
1106,7.04938e-07
1107,2.13424e-06
1108,1.40773e-06
1109,1.82566e-06
1110,9.67268e-09
1111,2.06562e-06
1112,1.0262e-06
1113,1.78231e-06
1114,9.08529e-08
1115,2.19194e-06
1116,1.20847e-06
1117,1.65189e-06
1118,2.32146e-06
1119,8.23913e-07
1120,1.68537e-06
1121,7.38563e-07
1122,1.50887e-06
1123,1.23818e-06
1124,9.05502e-07
1125,2.60649e-06
1126,3.31101e-06
1127,3.7261e-07
1128,2.15996e-07
1129,2.65675e-06
1130,2.99768e-06
1131,3.82746e-07
1132,2.52364e-07
1133,2.43445e-06
1134,3.33021e-07
1135,2.73236e-06
1136,2.72846e-06
1137,6.27098e-07
1138,3.87823e-07
1139,2.31053e-06
1140,6.27047e-08
1141,2.16447e-06
1142,3.11269e-08
1143,2.21432e-06
1144,3.33474e-08
1145,2.37109e-06
1146,1.8057e-07
1147,2.63624e-06
1148,5.12361e-07
1149,1.87372e-06
1150,1.68124e-06
1151,1.30109e-06
1152,1.76959e-06
1153,1.01015e-06
1154,1.88669e-07
1155,1.9488e-06
1156,2.72429e-07
1157,2.62211e-06
1158,6.79262e-07
1159,1.86036e-06
1160,1.42793e-06
1161,1.83714e-06
1162,6.50447e-07
1163,2.5349e-06
1164,6.30554e-07
1165,1.88099e-06
1166,1.16281e-07
1167,2.04805e-06
1168,1.35232e-08
1169,2.02351e-06
1170,3.16609e-09
1171,2.14406e-06
1172,3.39854e-07
1173,1.94995e-06
1174,2.67283e-09
1175,2.53584e-06
1176,4.76174e-07
1177,1.80344e-06
1178,2.52928e-06
1179,1.17299e-06
1180,1.31456e-06
1181,1.84097e-06
1182,1.04586e-06
1183,2.40513e-06
1184,1.25528e-06
1185,2.1942e-06
1186,7.24758e-07
1187,1.76881e-06
1188,2.24475e-06
1189,7.84615e-07
1190,1.86882e-07
1191,1.97024e-06
1192,4.40452e-07
1193,1.99695e-06
1194,5.20318e-07
1195,1.97272e-06
1196,1.63904e-07
1197,1.92535e-06
1198,8.78598e-08
1199,1.88066e-06
1200,3.13303e-09
1201,1.95028e-06
1202,1.45022e-07
1203,1.80883e-06
1204,1.57128e-12
1205,1.90758e-06
1206,4.6658e-10
1207,2.38398e-06
1208,3.82673e-07
1209,2.51133e-06
1210,6.6324e-07
1211,2.2481e-06
1212,1.35211e-06
1213,2.16291e-06
1214,2.07647e-06
1215,1.69456e-06
1216,4.72118e-07
1217,2.42307e-06
1218,7.09892e-07
1219,2.3971e-06
1220,8.43706e-07
1221,2.52142e-06
1222,7.06026e-07
1223,2.00378e-06
1224,7.79094e-07
1225,1.65795e-06
1226,4.89434e-07
1227,1.58683e-06
1228,3.08148e-06
1229,2.61677e-06
1230,2.92773e-06
1231,5.21593e-07
1232,1.05152e-07
1233,2.47394e-06
1234,2.01163e-06
1235,5.57675e-07
1236,7.9477e-07
1237,7.20247e-08
1238,1.99395e-06
1239,1.03949e-06
1240,1.81168e-06
1241,3.64458e-07
1242,1.85651e-06
1243,4.20741e-07
1244,1.90807e-06
1245,1.43724e-07
1246,4.84069e-08
1247,6.01067e-08
1248,1.95258e-06
1249,4.40687e-07
1250,2.31698e-06
1251,1.31997e-06
1252,1.76145e-06
1253,7.20252e-07
1254,1.87163e-06
1255,4.00213e-07
1256,3.12543e-07
1257,2.58201e-06
1258,2.76536e-06
1259,1.47863e-06
1260,1.53007e-06
1261,2.46894e-06
1262,3.0852e-06
1263,1.72567e-06
1264,5.96716e-10
1265,2.07918e-06
1266,1.88746e-06
1267,8.9756e-07
1268,2.60478e-06
1269,2.99605e-06
1270,5.3918e-07
1271,5.22649e-08
1272,2.23646e-06
1273,1.30944e-06
1274,1.41697e-07
1275,2.27663e-06
1276,2.92954e-06
1277,1.66478e-06
1278,1.52841e-07
1279,5.3516e-07
1280,4.2144e-08
1281,1.96627e-06
1282,2.37991e-07
1283,2.64409e-06
1284,1.24264e-06
1285,2.61715e-06
1286,1.25132e-06
1287,1.64871e-06
1288,1.44485e-07
1289,4.0503e-07
1290,1.65113e-06
1291,1.0287e-06
1292,1.63407e-06
1293,2.40526e-07
1294,1.35296e-07
1295,1.64569e-06
1296,3.20229e-07
1297,8.03268e-08
1298,1.20627e-06
1299,3.2009e-06
1300,8.69546e-07
1301,3.67165e-07
1302,1.69134e-06
1303,8.72672e-08
1304,2.93358e-06
1305,2.95521e-06
1306,2.2697e-06
1307,3.05772e-08
1308,1.63513e-06
1309,1.25037e-07
1310,5.18325e-09
1311,1.43011e-07
1312,1.21885e-06
1313,3.0805e-09
1314,2.7546e-06
1315,3.73834e-07
1316,1.39713e-06
1317,2.65464e-07
1318,1.21457e-06
1319,1.5035e-08
1320,5.8177e-07
1321,1.90514e-06
1322,1.20768e-08
1323,5.68184e-09
1324,6.90767e-07
1325,1.78813e-06
1326,1.89377e-06
1327,3.51465e-10
1328,2.56021e-07
1329,2.24263e-06
1330,4.44684e-07
1331,6.25699e-07
1332,4.29567e-09
1333,3.39294e-08
1334,2.97102e-06
1335,2.72039e-06
1336,2.05558e-07
1337,1.73319e-06
1338,7.57671e-09
1339,2.00378e-06
1340,4.51903e-09
1341,1.10177e-07
1342,1.63528e-06
1343,1.53991e-09
1344,2.04805e-06
1345,2.10731e-06
1346,6.88419e-07
1347,3.45302e-08
1348,3.95199e-07
1349,9.63217e-09
1350,3.49328e-07
1351,2.61543e-06
1352,1.49134e-08
1353,1.95151e-06
1354,2.78018e-08
1355,1.82224e-06
1356,1.1838e-06
1357,5.78047e-07
1358,2.0387e-06
1359,6.11201e-07
1360,2.87666e-06
1361,2.66203e-06
1362,6.20538e-07
1363,2.05638e-07
1364,6.58706e-08
1365,1.45331e-06
